PG.ProteinGroups,PG.Genes,Log2FC,Raw_P_Value,FDR_Adjusted_P,Passed_Raw_Threshold,Passed_FDR_Threshold,Significance_Tier
Q9H269,VPS16,-0.08762648059585709,0.9531270334212901,0.9943244656351041,False,False,Not Significant
Q9H2M9,RAB3GAP2,-1.2152088242684322,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q9H2P0,ADNP,0.6414124414367599,0.7011331011021232,0.9401257400842029,False,False,Not Significant
Q9H2U2,PPA2,-3.7245822192747213,0.013108913552490591,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q9H2W6,MRPL46,-2.4510365421969085,0.29378675162588114,0.8477277197949515,False,False,Not Significant
Q9H306,MMP27,-1.1187367155915893,0.6676805781846521,0.9227369239990765,False,False,Not Significant
Q9H307,PNN,0.24070577678091087,0.7071214679313776,0.9404904906294363,False,False,Not Significant
Q9H3J6,MTRFR,-1.393477194124209,0.6054900122491824,0.8942003436949737,False,False,Not Significant
Q9H5V9,STEEP1,-0.6179567079724864,0.11730580320804354,0.8477277197949515,False,False,Not Significant
Q9H6F5,CCDC86,-4.17596982651847,0.03502485701434884,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q9H6K5,PRR36,0.5689291272390768,0.5764209861437751,0.8882347094283659,False,False,Not Significant
Q9H6T3,RPAP3,0.8055286075051651,0.6677127842284671,0.9227369239990765,False,False,Not Significant
Q9H7N4,SCAF1,0.08683891421258227,0.9702163832047591,0.9993212133993129,False,False,Not Significant
Q9H910,JPT2,-1.240014112163351,0.42117887459045933,0.8482577095291921,False,False,Not Significant
Q9H9A6,LRRC40,-2.707450113947035,0.22982405889931776,0.8477277197949515,False,False,Not Significant
Q9H9B4,SFXN1,-0.2747813473689007,0.6966903501963131,0.9368149751459394,False,False,Not Significant
Q9H9L3,ISG20L2,-0.5494212124815192,0.3491986320730915,0.8477277197949515,False,False,Not Significant
Q9HAV4,XPO5,0.6797625986129461,0.7041934371973793,0.9404904906294363,False,False,Not Significant
Q9HAV7,GRPEL1,-2.9704137869131224,0.18673767821606527,0.8477277197949515,False,False,Not Significant
Q9HB40,SCPEP1,-1.2693985548119158,0.3910022189557704,0.8477277197949515,False,False,Not Significant
Q9HB71,CACYBP,-0.09586885319940563,0.787258706558306,0.9604003766957241,False,False,Not Significant
Q9HCC0,MCCC2,-0.10549407106041819,0.805798006218802,0.9628584297931537,False,False,Not Significant
Q9HCK5,AGO4,-1.7719846531841577,0.41892473807797975,0.8482577095291921,False,False,Not Significant
Q9HCY8,S100A14,1.8052339976499128,0.4301013126606982,0.8518279126965704,False,False,Not Significant
Q9HD45,TM9SF3,-1.5668265465937419,0.5575959355914368,0.8865069808642245,False,False,Not Significant
Q9NNW5,WDR6,-1.6234475543356224,0.40316198800713626,0.8477277197949515,False,False,Not Significant
Q9NP55,BPIFA1,-1.3922887713951533,0.3910022189557704,0.8477277197949515,False,False,Not Significant
Q9NP64,ZCCHC17,-0.35753437081523565,0.23988261612082437,0.8477277197949515,False,False,Not Significant
Q9NP72,RAB18,0.8332359162387508,0.6897330371749807,0.9348395730133919,False,False,Not Significant
Q9NP97,DYNLRB1,-3.287095832327491,0.06318592696068139,0.8477277197949515,False,False,Not Significant
Q9NPH2,ISYNA1,0.01701401721991891,0.9929472238251016,0.9993212133993129,False,False,Not Significant
Q9NPJ3,ACOT13,0.7220294122906559,0.7525117537183975,0.9567715980826277,False,False,Not Significant
Q9NQ29,LUC7L,-0.4727558899272353,0.8506735919581069,0.9800640735828028,False,False,Not Significant
Q9NQ55,PPAN,-0.07439152377964753,0.8234787755369971,0.9694296341902086,False,False,Not Significant
Q9NQ88,TIGAR,-3.1439954745443703,0.08323954464330907,0.8477277197949515,False,False,Not Significant
Q9NQC7,CYLD,-2.651770006387621,0.20344257002608276,0.8477277197949515,False,False,Not Significant
Q9NQT5,EXOSC3,-0.3708269363037706,0.8821991009055977,0.9868432990491525,False,False,Not Significant
Q9NQZ2,UTP3,1.6753810132175584,0.33913251266728445,0.8477277197949515,False,False,Not Significant
Q9NR09,BIRC6,1.3677950857212542,0.4216698554727448,0.8482577095291921,False,False,Not Significant
Q9NR12,PDLIM7,-1.1639991872397726,0.6079737591603849,0.8942003436949737,False,False,Not Significant
Q9NR30,DDX21,-0.39726475284559193,0.28194762645141364,0.8477277197949515,False,False,Not Significant
Q9NR31,SAR1A,0.32849502933438757,0.6008563842674267,0.8931352027727483,False,False,Not Significant
Q9NR56,MBNL1,-0.9390680808556473,0.17163864280071384,0.8477277197949515,False,False,Not Significant
Q9NRP0,OSTC,-3.299293198300817,0.1314006989033052,0.8477277197949515,False,False,Not Significant
Q9NRR4,DROSHA,-2.140709506090023,0.2654133845887078,0.8477277197949515,False,False,Not Significant
Q9NRW3,APOBEC3C,-0.14016111489008898,0.9414683644278602,0.9927134057006627,False,False,Not Significant
Q9NRZ9,HELLS,-0.5649127549699191,0.8244018373022297,0.9694296341902086,False,False,Not Significant
Q9NS69,TOMM22,1.6339739138353409,0.5361879068134149,0.8865069808642245,False,False,Not Significant
Q9NSB2;Q9NSB2,KRT84,2.165490555930808,0.3385786249185662,0.8477277197949515,False,False,Not Significant
Q9NSD9,FARSB,0.22876214875824985,0.6502680293971331,0.9167819700214441,False,False,Not Significant
Q9NSE4,IARS2,-1.352968853478619,0.441259420433423,0.8558143881579856,False,False,Not Significant
Q9NTJ3,SMC4,0.9942477444516955,0.542303442883547,0.8865069808642245,False,False,Not Significant
Q9NTK5,OLA1,-2.1705136699544374,0.24985478001465325,0.8477277197949515,False,False,Not Significant
Q9NUU7,DDX19A,-0.8762685298427373,0.13617614898640013,0.8477277197949515,False,False,Not Significant
Q9NV06,DCAF13,-1.8274220027708972,0.28285892321263134,0.8477277197949515,False,False,Not Significant
Q9NV56,MRGBP,-1.1366856446097109,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q9NVH1,DNAJC11,1.0406287409677288,0.6165703644939156,0.8995983429954081,False,False,Not Significant
Q9NVH2,INTS7,1.5338510271087173,0.6810539729470557,0.9319879296359996,False,False,Not Significant
Q9NVN8,GNL3L,-2.063290184860866,0.1886581376343535,0.8477277197949515,False,False,Not Significant
Q9NVP1,DDX18,-0.33098640757500775,0.21424277586258392,0.8477277197949515,False,False,Not Significant
Q9NVU7,SDAD1,0.06269801839152933,0.938930368906383,0.9927134057006627,False,False,Not Significant
Q9NW13,RBM28,-2.9981617624837025,0.1963956786172971,0.8477277197949515,False,False,Not Significant
Q9NW64,RBM22,-3.548896400200726,0.14204239304627675,0.8477277197949515,False,False,Not Significant
Q9NWB6,ARGLU1,-1.6471237779274288,0.03356917219005619,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q9NWH9,SLTM,-2.4802371168543305,0.18202772687429022,0.8477277197949515,False,False,Not Significant
Q9NWT1,PAK1IP1,-0.14085335786781172,0.8154848845358148,0.968274418856267,False,False,Not Significant
Q9NWT8,AURKAIP1,-1.7536018277176089,0.3517149706151181,0.8477277197949515,False,False,Not Significant
Q9NX20,MRPL16,0.15363396043943922,0.8809728997794353,0.9868432990491525,False,False,Not Significant
Q9NX58,LYAR,-0.13824433808943937,0.7579708675176451,0.9567715980826277,False,False,Not Significant
Q9NXF1,TEX10,-1.3638841304065474,0.39348975805823466,0.8477277197949515,False,False,Not Significant
Q9NXL2,ARHGEF38,-1.5266595620949635,0.5370491329413549,0.8865069808642245,False,False,Not Significant
Q9NXR7,BABAM2,-2.9148663706492286,0.141539663094395,0.8477277197949515,False,False,Not Significant
Q9NY12,GAR1,-0.0432531325232981,0.9093350411679149,0.992588799436721,False,False,Not Significant
Q9NY93,DDX56,-0.33193189258847156,0.5229478036704986,0.8783735627057607,False,False,Not Significant
Q9NYL9,TMOD3,1.4141307227775783,0.6285023103889911,0.902490596570844,False,False,Not Significant
Q9NYV4,CDK12,-0.7907487217220712,0.3184263858570096,0.8477277197949515,False,False,Not Significant
Q9NYY8,FASTKD2,-1.058305210327366,0.5956538986139563,0.8919149859371964,False,False,Not Significant
Q9NZ01,TECR,-2.3743533456789025,0.13946087426883996,0.8477277197949515,False,False,Not Significant
Q9NZH6,IL37,-0.4174403329456542,0.44371532050583073,0.8558143881579856,False,False,Not Significant
Q9NZI8,IGF2BP1,-1.30185811595104,0.13963397604957506,0.8477277197949515,False,False,Not Significant
Q9NZJ7,MTCH1,-0.11091441599679808,0.9518801869172587,0.9942092472812235,False,False,Not Significant
Q9NZM5,NOP53,-2.0207147723790895,0.2693648750720742,0.8477277197949515,False,False,Not Significant
Q9NZT1,CALML5,0.19687674580806558,0.4398265006601389,0.8558143881579856,False,False,Not Significant
Q9NZZ3,CHMP5,1.094666833526364,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q9P015,MRPL15,0.03830364651644835,0.9844470417189719,0.9993212133993129,False,False,Not Significant
Q9P021,CRIPT,-2.4214607433713304,0.2915053325714867,0.8477277197949515,False,False,Not Significant
Q9P031,CCDC59,-0.7976363644984046,0.286371661764446,0.8477277197949515,False,False,Not Significant
Q9P035,HACD3,1.6195798437718034,0.3836922209832742,0.8477277197949515,False,False,Not Significant
Q9P0M6,MACROH2A2,-1.4975533858516794,0.6077788582469067,0.8942003436949737,False,False,Not Significant
Q9P0M9,MRPL27,-2.140453141171073,0.4090193186373561,0.8479593158080414,False,False,Not Significant
Q9P258,RCC2,0.029910047565631537,0.9317535920136861,0.9927134057006627,False,False,Not Significant
Q9P270,SLAIN2,-2.3488012722479787,0.18491154549943142,0.8477277197949515,False,False,Not Significant
Q9P275,USP36,0.4367184183883568,0.7860453511496212,0.9604003766957241,False,False,Not Significant
Q9P2D1,CHD7,1.2302548903881112,0.5141871466694949,0.875235068800304,False,False,Not Significant
Q9P2E9,RRBP1,0.31940287225401587,0.8298813574618291,0.9702389597911697,False,False,Not Significant
Q9P2J5,LARS1,0.7906472642966929,0.06107008142624717,0.8477277197949515,False,False,Not Significant
Q9UBB5,MBD2,-1.6116784135213882,0.3910022189557703,0.8477277197949515,False,False,Not Significant
Q9UBE0,SAE1,2.5972798547662608,0.18318984904070545,0.8477277197949515,False,False,Not Significant
Q9UBF2,COPG2,-1.7479245885693544,0.5218375930856448,0.8783735627057607,False,False,Not Significant
Q9UBG3,CRNN,-0.14581893219288444,0.9426574953353727,0.9927134057006627,False,False,Not Significant
Q9UBM7,DHCR7,-0.0059706768305165525,0.9945462308888531,0.9993212133993129,False,False,Not Significant
Q9UBQ7,GRHPR,-1.2053666796048836,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q9UBT2,UBA2,-0.6572274380523639,0.7836601953944646,0.9604003766957241,False,False,Not Significant
Q9UBU8,MORF4L1,-0.1372031774041087,0.6565776180877024,0.9167819700214441,False,False,Not Significant
Q9UBU9,NXF1,-1.4336652635960543,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q9UBV8,PEF1,-4.149132259345078,0.06967237892140248,0.8477277197949515,False,False,Not Significant
Q9UBX3,SLC25A10,-2.3571067496872846,0.18615880606137505,0.8477277197949515,False,False,Not Significant
Q9UG63,ABCF2,-0.5187863275565583,0.4226631355208846,0.8489031099883493,False,False,Not Significant
Q9UGN5,PARP2,3.9341189998396144,0.1234366075777738,0.8477277197949515,False,False,Not Significant
Q9UGY1,NOL12,0.3998410002988386,0.3653186981114675,0.8477277197949515,False,False,Not Significant
Q9UHA3,RSL24D1,0.47044663199861425,0.840268608293829,0.9743831418651567,False,False,Not Significant
Q9UHB9,SRP68,1.4780820370723813,0.42644613588549085,0.851211993098611,False,False,Not Significant
Q9UHD1,CHORDC1,-0.40277123639375834,0.309237759645248,0.8477277197949515,False,False,Not Significant
Q9UHX1,PUF60,-0.5099132759426022,0.19948281191640058,0.8477277197949515,False,False,Not Significant
Q9UI12,ATP6V1H,-0.6803337294618546,0.7314782198000819,0.9503666999307534,False,False,Not Significant
Q9UIG0,BAZ1B,-1.5772417208670149,0.38226402465084797,0.8477277197949515,False,False,Not Significant
Q9UJS0,SLC25A13,-0.03401580855996578,0.9326170736367646,0.9927134057006627,False,False,Not Significant
Q9UJX3,ANAPC7,-1.8121532303556558,0.20365829631598498,0.8477277197949515,False,False,Not Significant
Q9UJZ1,STOML2,-1.0186646999516134,0.5214619202216842,0.8783735627057607,False,False,Not Significant
Q9UKA4,AKAP11,-1.5992124502817795,0.027851252058406578,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q9UKD2,MRTO4,-1.545978436482443,0.4638090506833459,0.8582914653060307,False,False,Not Significant
Q9UKK9,NUDT5,-2.8497062652496874,0.25052475325559387,0.8477277197949515,False,False,Not Significant
Q9UKM9,RALY,-0.7129836717631265,0.3910022189557704,0.8477277197949515,False,False,Not Significant
Q9UKV3,ACIN1,-1.74566159222235,0.34394812934722574,0.8477277197949515,False,False,Not Significant
Q9UL25,RAB21,-0.013334144374931967,0.97887162195178,0.9993212133993129,False,False,Not Significant
Q9ULC4,MCTS1,-3.5602957166695424,0.11063399404240228,0.8477277197949515,False,False,Not Significant
Q9ULE4,FAM184B,1.0680985719350549,0.6555393626838217,0.9167819700214441,False,False,Not Significant
Q9ULM3,YEATS2,-2.6068700039556854,0.12525289287305513,0.8477277197949515,False,False,Not Significant
Q9ULV4,CORO1C,-1.716602959082081,0.21994043513092348,0.8477277197949515,False,False,Not Significant
Q9UM54,MYO6,-0.8269315934611061,0.645015021502999,0.9154236231611119,False,False,Not Significant
Q9UMS4,PRPF19,-1.7019655017107087,0.5004095143225599,0.8738687707641875,False,False,Not Significant
Q9UNL2,SSR3,-2.963199388525977,0.2555337309260959,0.8477277197949515,False,False,Not Significant
Q9UNQ2,DIMT1,0.248613373810314,0.7540119162238196,0.9567715980826277,False,False,Not Significant
Q9UNX3,RPL26L1,-4.665269962731135,0.05629988832706717,0.8477277197949515,False,False,Not Significant
Q9UNX4,WDR3,-2.2063441710788534,0.1838723951107822,0.8477277197949515,False,False,Not Significant
Q9UNY4,TTF2,-0.4404216808304855,0.7908836285734293,0.9617577174112412,False,False,Not Significant
Q9UNZ5,C19orf53,-2.13018737172583,0.13856028874315782,0.8477277197949515,False,False,Not Significant
Q9UQ35,SRRM2,-0.3363161928815064,0.42836862874478066,0.851211993098611,False,False,Not Significant
Q9UQ80,PA2G4,-0.86008324523916,0.7559786627472348,0.9567715980826277,False,False,Not Significant
Q9UQB8,BAIAP2,-1.4046905578685225,0.405553002636473,0.847734833455237,False,False,Not Significant
Q9UQE7,SMC3,-0.6837776439989414,0.7660601414013112,0.9591456935528682,False,False,Not Significant
Q9Y224,RTRAF,0.37944501842921596,0.45494495670856555,0.8581499724555386,False,False,Not Significant
Q9Y232,CDYL,0.7439223839912241,0.7445464589317934,0.9567715980826277,False,False,Not Significant
Q9Y237,PIN4,-1.246230533708479,0.05674389547322792,0.8477277197949515,False,False,Not Significant
Q9Y241,HIGD1A,-1.8839212895983728,0.4090927317135705,0.8479593158080414,False,False,Not Significant
Q9Y262,EIF3L,-0.48027171196449103,0.3961039160506681,0.8477277197949515,False,False,Not Significant
Q9Y265,RUVBL1,-2.7169694801725486,0.1639050327158296,0.8477277197949515,False,False,Not Significant
Q9Y266,NUDC,-1.8401913334234603,0.27411135235991585,0.8477277197949515,False,False,Not Significant
Q9Y277,VDAC3,-0.5842803665311456,0.20357769285833247,0.8477277197949515,False,False,Not Significant
Q9Y281,CFL2,0.3415478953822513,0.4483913858311017,0.8570371468528399,False,False,Not Significant
Q9Y285,FARSA,-2.914237685834747,0.16391976301039102,0.8477277197949515,False,False,Not Significant
Q9Y295,DRG1,0.16812319988062985,0.5368832969045839,0.8865069808642245,False,False,Not Significant
Q9Y2J2,EPB41L3,0.18737607710443527,0.9202350737864865,0.992588799436721,False,False,Not Significant
Q9Y2L1,DIS3,0.011834070861665325,0.9750712921083006,0.9993212133993129,False,False,Not Significant
Q9Y2P8,RCL1,0.4488913791435767,0.8609220357004095,0.9840375449311781,False,False,Not Significant
Q9Y2R4,DDX52,-1.3879905178435656,0.3965110878981249,0.8477277197949515,False,False,Not Significant
Q9Y2T2,AP3M1,1.6729499231282041,0.00841292310276575,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q9Y2W1,THRAP3,-1.546574573533951,0.4440187863789516,0.8558143881579856,False,False,Not Significant
Q9Y2W2,WBP11,-1.0937502863069466,0.5815519256052951,0.8882347094283659,False,False,Not Significant
Q9Y2X3,NOP58,-0.4788551627803628,0.203746032871542,0.8477277197949515,False,False,Not Significant
Q9Y2Z4,YARS2,-0.5112227644585525,0.7887172922589412,0.9607642636242363,False,False,Not Significant
Q9Y305,ACOT9,-0.48779283219048875,0.5093022616478011,0.875235068800304,False,False,Not Significant
Q9Y324,FCF1,-0.7541895626045836,0.24073935375784455,0.8477277197949515,False,False,Not Significant
Q9Y383,LUC7L2,-0.8603231343868032,0.08614882509563049,0.8477277197949515,False,False,Not Significant
Q9Y388,RBMX2,-0.6458240170633314,0.3661830239121955,0.8477277197949515,False,False,Not Significant
Q9Y399,MRPS2,-0.3420674571819583,0.8066644008028317,0.9628584297931537,False,False,Not Significant
Q9Y3A2,UTP11,-3.3414863234271674,0.07213267275672082,0.8477277197949515,False,False,Not Significant
Q9Y3A5,SBDS,-0.058572535257781055,0.9738952408904383,0.9993212133993129,False,False,Not Significant
Q9Y3B4,SF3B6,0.07094009712573301,0.9773381441850724,0.9993212133993129,False,False,Not Significant
Q9Y3C1,NOP16,-0.5358278649966444,0.3292244121613184,0.8477277197949515,False,False,Not Significant
Q9Y3D5,MRPS18C,-1.3946267415853204,0.3910022189557704,0.8477277197949515,False,False,Not Significant
Q9Y3E1,HDGFL3,0.6847869320092927,0.17282091385362536,0.8477277197949515,False,False,Not Significant
Q9Y3E5,PTRH2,-3.6126478758471188,0.06337396352614694,0.8477277197949515,False,False,Not Significant
Q9Y3I0,RTCB,-0.25603511760618414,0.34841037032441924,0.8477277197949515,False,False,Not Significant
Q9Y3R5,DOP1B,5.759368376576543,0.06386651139236717,0.8477277197949515,False,False,Not Significant
Q9Y3U8,RPL36,-0.050557847647036525,0.9523184082103854,0.9942092472812235,False,False,Not Significant
Q9Y3Y2,CHTOP,-0.7838411304685309,0.27966143764394763,0.8477277197949515,False,False,Not Significant
Q9Y421,FAM32A,0.0015488897041668892,0.9992940815713934,0.9993212133993129,False,False,Not Significant
Q9Y450,HBS1L,0.18125078350236024,0.42163128553913676,0.8482577095291921,False,False,Not Significant
Q9Y490,TLN1,-1.3607544435900927,0.39072637755781114,0.8477277197949515,False,False,Not Significant
Q9Y4A5,TRRAP,0.9169998055156499,0.5535146604621287,0.8865069808642245,False,False,Not Significant
Q9Y4I1,MYO5A,0.9181669499855749,0.392297173310452,0.8477277197949515,False,False,Not Significant
Q9Y4W6,AFG3L2,-1.2961259108462855,0.37600716375482796,0.8477277197949515,False,False,Not Significant
Q9Y4Z0,LSM4,1.8449980207454617,0.4396637231828729,0.8558143881579856,False,False,Not Significant
Q9Y520,PRRC2C,-0.3605598011720428,0.8212240270004771,0.9694296341902086,False,False,Not Significant
Q9Y5B9,SUPT16H,-0.979065384049824,0.7056286194008023,0.9404904906294363,False,False,Not Significant
Q9Y5J1,UTP18,-1.0558337734219716,0.2748480219212053,0.8477277197949515,False,False,Not Significant
Q9Y5M8,SRPRB,-2.188462558389517,0.37261287354172895,0.8477277197949515,False,False,Not Significant
Q9Y5V0,ZNF706,-0.8470168816601031,0.13962647132379905,0.8477277197949515,False,False,Not Significant
Q9Y678,COPG1,-0.20044253210367025,0.4925094702481376,0.8723053303897363,False,False,Not Significant
Q9Y696,CLIC4,-0.4800063523244269,0.8001037985125111,0.9627122792436632,False,False,Not Significant
Q9Y6A4,CFAP20,0.045189325473383946,0.9179647126376358,0.992588799436721,False,False,Not Significant
Q9Y6G9,DYNC1LI1,0.7993615542441361,0.5464581056925228,0.8865069808642245,False,False,Not Significant
Q9Y6K0,CEPT1,0.2596340628864757,0.7186505044727457,0.9438791134390118,False,False,Not Significant
Q9Y6M1,IGF2BP2,-0.7717088456107564,0.6609772489574229,0.9211424072672244,False,False,Not Significant
