PG.ProteinGroups,PG.Genes,Log2FC,Raw_P_Value,FDR_Adjusted_P,Passed_Raw_Threshold,Passed_FDR_Threshold,Significance_Tier
Q8WUH6,TMEM263,1.1153636253429244,0.1420987328631269,0.44155582390206916,False,False,Not Significant
Q8WUM4,PDCD6IP,1.3526000718219775,0.01088794585764455,0.18353965874315098,True,False,Exploratory (Raw P < 0.05)
Q8WUU5,GATAD1,0.6912650152499515,0.7837821272378904,0.8635050425589292,False,False,Not Significant
Q8WVK2,SNRNP27,0.2378053837220051,0.4901984055225144,0.652369306597632,False,False,Not Significant
Q8WVX9,FAR1,2.0050686295834383,0.4815707799450919,0.6439133374903212,False,False,Not Significant
Q8WWK9,CKAP2,0.8291695884154195,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q8WWM7,ATXN2L,4.182876823793955,0.04797738637285936,0.31175406269954126,True,False,Exploratory (Raw P < 0.05)
Q8WWY3,PRPF31,2.948318860640328,0.06582715680610834,0.3144993002207058,False,False,Not Significant
Q8WXF0,SRSF12,1.5414550947053405,0.3910022189557703,0.575529253681259,False,False,Not Significant
Q8WXF1,PSPC1,0.5289492008399144,0.6921426505999451,0.7961608393578572,False,False,Not Significant
Q8WXX5,DNAJC9,4.050036790700229,0.0619447749461245,0.31175406269954126,False,False,Not Significant
Q8WYP5,AHCTF1,1.4961052343605665,0.003696566736959575,0.09319013830534778,True,False,Exploratory (Raw P < 0.05)
Q8WZ42,TTN,-0.655723488161339,0.6874377385136247,0.7946484161095095,False,False,Not Significant
Q92499,DDX1,-0.023474753367662693,0.9513276028407897,0.9698524798675974,False,False,Not Significant
Q92522,H1-10,0.849610123199863,0.15861964556416372,0.44155582390206916,False,False,Not Significant
Q92526,CCT6B,2.7364335621564377,0.302878751397859,0.5526756597672273,False,False,Not Significant
Q92552,MRPS27,1.9117530804836482,0.2567200170109361,0.5069951800383341,False,False,Not Significant
Q92567,FAM168A,4.227242002923045,0.187021582044526,0.44155582390206916,False,False,Not Significant
Q92598,HSPH1,1.6134398121246676,0.34836324737344,0.575529253681259,False,False,Not Significant
Q92614,MYO18A,0.2104738838864666,0.9296737239966664,0.9593789983258807,False,False,Not Significant
Q92616,GCN1,1.4094987856231702,0.4153530567445451,0.5926675734748619,False,False,Not Significant
Q92621,NUP205,0.8531373267918694,0.7151656225645799,0.8166730012511655,False,False,Not Significant
Q92688,ANP32B,4.9514782676007805,0.06712981128608264,0.3151694272453803,False,False,Not Significant
Q92734,TFG,1.1368159705031138,0.7285084067655148,0.8245946474660023,False,False,Not Significant
Q92804,TAF15,-0.33746378216941686,0.6007861512863586,0.7297259986072151,False,False,Not Significant
Q92820,GGH,1.328359813903817,0.5580056797104863,0.7014437523120582,False,False,Not Significant
Q92839,HAS1,5.217901116651405,0.06081219168810444,0.31175406269954126,False,False,Not Significant
Q92841,DDX17,0.03845907716525154,0.9445308078545739,0.9670684193218197,False,False,Not Significant
Q92900,UPF1,3.05831895889522,0.0842167429281434,0.33929344398381445,False,False,Not Significant
Q92945,KHSRP,1.4256854975763273,0.4975987125902226,0.657275911406488,False,False,Not Significant
Q92973,TNPO1,2.427124199598429,0.18174400007432165,0.44155582390206916,False,False,Not Significant
Q92974,ARHGEF2,1.344159321565074,0.3910022189557703,0.575529253681259,False,False,Not Significant
Q92979,EMG1,1.240523886995451,0.08538688021819324,0.33929344398381445,False,False,Not Significant
Q92990,GLMN,2.021823579442401,0.42269730859135407,0.599394936283456,False,False,Not Significant
Q93009,USP7,1.9201275868448562,0.47687760252743955,0.6406628891639984,False,False,Not Significant
Q969G6,RFK,1.9288045805603249,0.2907182546681136,0.5423676529776664,False,False,Not Significant
Q969Q0,RPL36AL,0.46144075688973984,0.6535423608477027,0.7683030059830661,False,False,Not Significant
Q969Q6,PPP2R3C,3.6726825703179924,0.188233994252536,0.44155582390206916,False,False,Not Significant
Q969S3,ZNF622,0.17597512233854706,0.9118761158360057,0.9501225754406064,False,False,Not Significant
Q969S9,GFM2,3.042870341378082,0.07185488882171838,0.3201008832263372,False,False,Not Significant
Q969Z0,TBRG4,3.6732761881262084,0.07173225030607326,0.3201008832263372,False,False,Not Significant
Q96A65,EXOC4,4.765558100660144,0.06288938580743557,0.31175406269954126,False,False,Not Significant
Q96AG4,LRRC59,0.23618326317810379,0.6231770613294788,0.7452860801034984,False,False,Not Significant
Q96BK5,PINX1,4.502107815240883,0.08326429234104128,0.3388933095092192,False,False,Not Significant
Q96BM9;Q9NVJ2,ARL8A;ARL8B,3.2584623486217805,0.07432293280170729,0.3258243741399923,False,False,Not Significant
Q96BW9,TAMM41,4.063061623542319,0.06400173426964043,0.31175406269954126,False,False,Not Significant
Q96C36,PYCR2,-0.8936893104863017,0.5967861928884287,0.7297259986072151,False,False,Not Significant
Q96CS3,FAF2,6.663547625024117,0.0023385051436173453,0.06898590173671168,True,False,Exploratory (Raw P < 0.05)
Q96CT7,CCDC124,0.10525005511884444,0.33966752278345663,0.575529253681259,False,False,Not Significant
Q96CW1,AP2M1,0.7922386992415289,0.09407421020317691,0.35174980160924874,False,False,Not Significant
Q96D46,NMD3,2.4223085415564665,0.2571139800057101,0.5070545908323253,False,False,Not Significant
Q96DI7,SNRNP40,-0.6139369483512178,0.35597723705792345,0.575529253681259,False,False,Not Significant
Q96DT5,DNAH11,5.076683757874987,0.23151099316163795,0.47872132349757257,False,False,Not Significant
Q96E11,MRRF,0.19278027439914247,0.7158039550397728,0.8167432718262033,False,False,Not Significant
Q96E39,RBMXL1,2.050599510283014,0.1106418906958597,0.39167229306334334,False,False,Not Significant
Q96EK5,KIFBP,3.4311213391064195,0.06001179134740747,0.31175406269954126,False,False,Not Significant
Q96EP5,DAZAP1,-0.009974181241684477,0.9903031114159465,0.9917038230303962,False,False,Not Significant
Q96EV2,RBM33,2.2381587442667885,0.1764271587668941,0.44155582390206916,False,False,Not Significant
Q96EY1,DNAJA3,0.6935318328017503,0.2790908291170251,0.5276269880236416,False,False,Not Significant
Q96EY4,TMA16,1.1646554873198847,0.022399267023398416,0.26212695954654675,True,False,Exploratory (Raw P < 0.05)
Q96FQ6,S100A16,0.885670094313161,0.7260246424867741,0.8237587289753784,False,False,Not Significant
Q96GA3,LTV1,1.8040922733464795,0.2444638002660832,0.49088652400219646,False,False,Not Significant
Q96GQ7,DDX27,0.9341171014175984,0.002884440426691181,0.07854553161912908,False,False,Not Significant
Q96H79,ZC3HAV1L,6.020917368324749,0.05826962772929252,0.31175406269954126,False,False,Not Significant
Q96HE9,PRR11,1.2425982929345616,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q96HS1,PGAM5,0.7034608647077292,0.6801260451566151,0.7893921966735795,False,False,Not Significant
Q96I59,NARS2,1.68185152211897,0.358660415681967,0.575529253681259,False,False,Not Significant
Q96I99,SUCLG2,2.555226752122308,0.18297373712155512,0.44155582390206916,False,False,Not Significant
Q96IZ7,RSRC1,1.3268504216651174,0.030630587556894563,0.2991235309004324,True,False,Exploratory (Raw P < 0.05)
Q96JN0,LCOR,0.7441919150678789,0.722768032674052,0.8213800435525341,False,False,Not Significant
Q96K17,BTF3L4,3.0795590390367433,0.19492729495045813,0.4419001475462698,False,False,Not Significant
Q96K30,RITA1,4.062497218198711,0.0775310745741106,0.3286946155597024,False,False,Not Significant
Q96KM6,ZNF512B,1.5251194233610628,0.36726033802173,0.575529253681259,False,False,Not Significant
Q96KP4,CNDP2,1.0652044333056994,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q96KR1,ZFR,0.4199678412576695,0.8677589420314198,0.9224824789162841,False,False,Not Significant
Q96M89,CCDC138,4.408763109981164,0.18358096639748836,0.44155582390206916,False,False,Not Significant
Q96ME7,ZNF512,-1.3562902710659124,0.22096106050570116,0.4669863607105565,False,False,Not Significant
Q96MU7,YTHDC1,1.8722474578660422,0.3910022189557704,0.575529253681259,False,False,Not Significant
Q96P63,SERPINB12,0.3225867135571079,0.44546989571136375,0.6142019204744801,False,False,Not Significant
Q96P70,IPO9,1.601774588556287,0.3679749891070736,0.575529253681259,False,False,Not Significant
Q96PG2,MS4A10,12.661523081524777,0.07736190854381056,0.3286946155597024,False,False,Not Significant
Q96PK6,RBM14,-1.22471269478722,0.19219098614237912,0.44155582390206916,False,False,Not Significant
Q96QA5,GSDMA,1.7270763236103974,0.33071395492558264,0.575529253681259,False,False,Not Significant
Q96QD5,DEPDC7,1.8881413260935873,0.18206846887848183,0.44155582390206916,False,False,Not Significant
Q96QD9,FYTTD1,0.47365572973226655,0.3771092248467078,0.575529253681259,False,False,Not Significant
Q96RI8,TAAR6,-2.292402750803859,0.39890533655531857,0.5789572456910854,False,False,Not Significant
Q96RP9,GFM1,1.2733780971198758,0.5318053558676908,0.6802219363160917,False,False,Not Significant
Q96RQ3,MCCC1,0.05796830631142136,0.5818860937943348,0.7196076059500245,False,False,Not Significant
Q96S44,TP53RK,0.9637927655627189,0.3910022189557706,0.575529253681259,False,False,Not Significant
Q96T37,RBM15,4.0121728827285565,0.06024308727883838,0.31175406269954126,False,False,Not Significant
Q99456,KRT12,4.550183644092934,0.22453837077072095,0.4710316044612457,False,False,Not Significant
Q99459,CDC5L,1.7725763729511232,0.14956008501424475,0.44155582390206916,False,False,Not Significant
Q99460,PSMD1,1.6467780991551533,0.19108712718898593,0.44155582390206916,False,False,Not Significant
Q99497,PARK7,-0.13794978542039082,0.9419934622661427,0.9651684099629942,False,False,Not Significant
Q99536,VAT1,4.30386098958105,0.05431526205271363,0.31175406269954126,False,False,Not Significant
Q99575,POP1,1.1862121376148562,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q99623,PHB2,0.9000283461757022,0.05059336286678865,0.31175406269954126,False,False,Not Significant
Q99700,ATXN2,6.83377516746878,0.0002625789357878603,0.024420466699204176,True,True,High Confidence (FDR < 0.05)
Q99714,HSD17B10,1.666981724797271,0.3366060199199065,0.575529253681259,False,False,Not Significant
Q99729,HNRNPAB,0.48567587081875097,0.27765913000593584,0.5256220963748732,False,False,Not Significant
Q99832,CCT7,0.620945640722212,0.15857656639278767,0.44155582390206916,False,False,Not Significant
Q99848,EBNA1BP2,-0.5608515369073874,0.2305628855885047,0.47872132349757257,False,False,Not Significant
Q99873,PRMT1,2.944099416279794,0.1819548441214246,0.44155582390206916,False,False,Not Significant
Q99996,AKAP9,3.723308954327182,0.202205287547925,0.44731105474238947,False,False,Not Significant
Q9BPU6,DPYSL5,11.278087890136876,0.047280756498596005,0.31175406269954126,True,False,Exploratory (Raw P < 0.05)
Q9BPX3,NCAPG,1.3021752751564701,0.37520797665766475,0.575529253681259,False,False,Not Significant
Q9BPX5,ARPC5L,1.1147581272518101,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9BQ39,DDX50,-0.05667825050236708,0.9759125965698511,0.9856578008151992,False,False,Not Significant
Q9BQ48,MRPL34,1.3310058830124283,0.3910022189557704,0.575529253681259,False,False,Not Significant
Q9BQC6,MRPL57,3.1855454851312226,0.09376998728975024,0.35174980160924874,False,False,Not Significant
Q9BQE3,TUBA1C,2.3524062201573166,0.32399722418134863,0.5692060414898135,False,False,Not Significant
Q9BQG0,MYBBP1A,0.3700357447650031,0.4543035759407128,0.6234741093013489,False,False,Not Significant
Q9BRJ2,MRPL45,-0.562958259183568,0.8267695015123919,0.8935583226285995,False,False,Not Significant
Q9BRJ6,C7orf50,0.7527432562047696,0.3910022189557704,0.575529253681259,False,False,Not Significant
Q9BRJ7,NUDT16L1,3.5563573159365287,0.05777098737891786,0.31175406269954126,False,False,Not Significant
Q9BRP8,PYM1,3.223963397790696,0.16095167849866565,0.44155582390206916,False,False,Not Significant
Q9BRT6,LLPH,0.758592556221835,0.12862413477973436,0.4233272420061849,False,False,Not Significant
Q9BRU9,UTP23,-0.45121396491071053,0.5635059650502495,0.7073798284673345,False,False,Not Significant
Q9BRX8,PRXL2A,2.3153186745752556,0.2018773146292731,0.44731105474238947,False,False,Not Significant
Q9BSC4,NOL10,2.517202219789784,0.23467054471478788,0.48103794585772425,False,False,Not Significant
Q9BSD7,NTPCR,2.5750791424186805,0.1852571562160581,0.44155582390206916,False,False,Not Significant
Q9BSJ2,TUBGCP2,1.017909750888058,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9BTD8,RBM42,1.3852092150521642,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9BU76,MMTAG2,-1.6119448680438015,0.10434288028279341,0.37981881357438424,False,False,Not Significant
Q9BUF5,TUBB6,0.4190593272374121,0.5997056231447321,0.7297259986072151,False,False,Not Significant
Q9BUQ8,DDX23,2.7709160973386906,0.14193202058273108,0.44155582390206916,False,False,Not Significant
Q9BV20,MRI1,4.460115273618766,0.002053659815832031,0.06451304930391624,True,False,Exploratory (Raw P < 0.05)
Q9BVJ6,UTP14A,2.69886694392265,0.18646409125099722,0.44155582390206916,False,False,Not Significant
Q9BVP2,GNL3,1.1635417769116447,0.005109216507136699,0.11738301492213708,True,False,Exploratory (Raw P < 0.05)
Q9BW19,KIFC1,0.9806015508722902,0.3910022189557706,0.575529253681259,False,False,Not Significant
Q9BW27,NUP85,0.7548699143759277,0.68811184310586,0.7947523408139461,False,False,Not Significant
Q9BW60,ELOVL1,1.3026192434107156,0.33799017303280265,0.575529253681259,False,False,Not Significant
Q9BW92,TARS2,3.496662480362027,0.06998920975765707,0.31764333659244365,False,False,Not Significant
Q9BWM7,SFXN3,3.324480846737128,0.18273595745648255,0.44155582390206916,False,False,Not Significant
Q9BWS9,CHID1,2.361081122167347,0.3023873896622452,0.5526756597672273,False,False,Not Significant
Q9BX40,LSM14B,0.5510229718147839,0.8437568298083273,0.9044357842608566,False,False,Not Significant
Q9BXS5,AP1M1,0.49988467254846736,0.8328746004581667,0.8961629439580274,False,False,Not Significant
Q9BXS6,NUSAP1,1.7444866450652619,0.2416994038405619,0.4868369215337634,False,False,Not Significant
Q9BXW7,HDHD5,2.6360928567612647,0.39575248618666253,0.5783132305885595,False,False,Not Significant
Q9BXX0,EMILIN2,3.6838200789496707,0.09927996784299793,0.36514398562515604,False,False,Not Significant
Q9BY77,POLDIP3,5.939928257896361,9.251648437375349e-05,0.017829766248008094,True,True,High Confidence (FDR < 0.05)
Q9BYC8,MRPL32,1.9078882691523278,0.0011597045877468882,0.04438220800674578,True,True,High Confidence (FDR < 0.05)
Q9BYG3,NIFK,0.8652226763029267,0.1840042752692282,0.44155582390206916,False,False,Not Significant
Q9BYR6,KRTAP3-3,0.9903653026830997,0.3910022189557703,0.575529253681259,False,False,Not Significant
Q9BYR8,KRTAP3-1,1.2154001674364645,0.3910022189557706,0.575529253681259,False,False,Not Significant
Q9BYV8,CEP41,11.100360158667067,0.003979253977391064,0.09714868331009908,True,False,Exploratory (Raw P < 0.05)
Q9BZE1,MRPL37,2.988235364130861,0.05806352485784146,0.31175406269954126,False,False,Not Significant
Q9BZE4,GTPBP4,0.11293124094308382,0.9593073284309314,0.9751465736239762,False,False,Not Significant
Q9BZZ5,API5,1.812104352649417,0.1976814389748553,0.4435652380088833,False,False,Not Significant
Q9C075,KRT23,1.3338595344129582,0.5926512682376379,0.72783538232827,False,False,Not Significant
Q9C0D9,SELENOI,-0.07362724371172558,0.9842222862956891,0.9899022494145814,False,False,Not Significant
Q9GZR2,REXO4,-0.17077095203962767,0.7336496305155732,0.8277672325179695,False,False,Not Significant
Q9GZZ1,NAA50,5.481775995530761,0.017895228600637598,0.23731345420377656,True,False,Exploratory (Raw P < 0.05)
Q9GZZ9,UBA5,2.3909680344107214,0.19643314556221156,0.4428330520099038,False,False,Not Significant
Q9H078,CLPB,3.1321486348666703,0.08687829343372157,0.3396392433383362,False,False,Not Significant
Q9H082,RAB33B,-1.9736424601078517,0.4472621560555742,0.6155028141539131,False,False,Not Significant
Q9H0A0,NAT10,0.7312348573260925,0.26121340786646396,0.5101768076398799,False,False,Not Significant
Q9H0D6,XRN2,3.410205521094009,0.15936160673709432,0.44155582390206916,False,False,Not Significant
Q9H0S4,DDX47,4.379319995115439,0.02516644402778948,0.2736082129548123,True,False,Exploratory (Raw P < 0.05)
Q9H0U4,RAB1B,1.128558834248265,0.1432161712190465,0.44155582390206916,False,False,Not Significant
Q9H1K1,ISCU,0.35845899496905,0.5422999008296989,0.6889022906040543,False,False,Not Significant
Q9H1M3,DEFB129,1.473474880316179,0.3910022189557703,0.575529253681259,False,False,Not Significant
Q9H269,VPS16,2.5740761865638095,0.08126192688750444,0.33547197805453727,False,False,Not Significant
Q9H2M9,RAB3GAP2,1.2152088242684322,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9H2P0,ADNP,1.5686862868461748,0.19333658956164046,0.44155582390206916,False,False,Not Significant
Q9H2U2,PPA2,2.796500824814556,0.056170025831613006,0.31175406269954126,False,False,Not Significant
Q9H2W6,MRPL46,1.232631765736938,0.5880777905534621,0.7238360713327906,False,False,Not Significant
Q9H306,MMP27,-1.749462610190741,0.5018166001261931,0.6613112836028889,False,False,Not Significant
Q9H307,PNN,-1.6241319850507843,0.021722819031442374,0.2593677245526306,True,False,Exploratory (Raw P < 0.05)
Q9H3J6,MTRFR,0.9144171644535395,0.7638029364155673,0.851610203121609,False,False,Not Significant
Q9H5V9,STEEP1,1.0118028708818594,0.1476563824079219,0.44155582390206916,False,False,Not Significant
Q9H6F5,CCDC86,-1.2253161297590465,0.11919961086706768,0.4057371369898265,False,False,Not Significant
Q9H6K5,PRR36,-1.7033154318182513,0.23227639779391343,0.47872132349757257,False,False,Not Significant
Q9H6T3,RPAP3,3.462264918586178,0.16202739237441333,0.44155582390206916,False,False,Not Significant
Q9H7N4,SCAF1,4.5776892423253255,0.05868766399802127,0.31175406269954126,False,False,Not Significant
Q9H910,JPT2,5.096278795064384,0.00018447454480144653,0.023746905039895298,True,True,High Confidence (FDR < 0.05)
Q9H9A6,LRRC40,1.4047959090913409,0.4164290979149257,0.5926675734748619,False,False,Not Significant
Q9H9B4,SFXN1,2.3000727322117616,0.24154836117048634,0.4868369215337634,False,False,Not Significant
Q9H9L3,ISG20L2,0.45640953059367284,0.3892329023161086,0.575529253681259,False,False,Not Significant
Q9HAV4,XPO5,1.9853347952579448,0.39738626134730537,0.5789083807281733,False,False,Not Significant
Q9HAV7,GRPEL1,2.9704137869131224,0.18673767821606527,0.44155582390206916,False,False,Not Significant
Q9HB40,SCPEP1,1.2693985548119158,0.3910022189557704,0.575529253681259,False,False,Not Significant
Q9HB71,CACYBP,0.7299884552849454,0.09217011415390255,0.35174980160924874,False,False,Not Significant
Q9HCC0,MCCC2,1.0379348903638403,0.0886811528998497,0.3421594346217634,False,False,Not Significant
Q9HCK5,AGO4,3.1002361495378556,0.14640727378941001,0.44155582390206916,False,False,Not Significant
Q9HCY8,S100A14,1.201715176355263,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9HD45,TM9SF3,-0.023346590111622323,0.9933091195678312,0.994011104811342,False,False,Not Significant
Q9NNW5,WDR6,3.5414926175280166,0.049188451842827344,0.31175406269954126,True,False,Exploratory (Raw P < 0.05)
Q9NP55,BPIFA1,1.3922887713951533,0.3910022189557704,0.575529253681259,False,False,Not Significant
Q9NP64,ZCCHC17,1.095928658322661,0.38018115599096175,0.575529253681259,False,False,Not Significant
Q9NP72,RAB18,3.699726892146305,0.061751651731650384,0.31175406269954126,False,False,Not Significant
Q9NP97,DYNLRB1,1.7087328225007865,0.2896534003201108,0.541093950993769,False,False,Not Significant
Q9NPH2,ISYNA1,2.132361644330369,0.20870520394341782,0.4522854329690852,False,False,Not Significant
Q9NPJ3,ACOT13,4.246980838423564,0.05824670622084333,0.31175406269954126,False,False,Not Significant
Q9NQ29,LUC7L,-2.2506103093930303,0.43843121014847297,0.6080495529581172,False,False,Not Significant
Q9NQ55,PPAN,0.6710915132960809,0.27411023981926796,0.5234628536089889,False,False,Not Significant
Q9NQ88,TIGAR,5.301164423090704,0.00027593747682716583,0.024420466699204176,True,True,High Confidence (FDR < 0.05)
Q9NQC7,CYLD,3.918767347755185,0.06319688643076551,0.31175406269954126,False,False,Not Significant
Q9NQT5,EXOSC3,5.063478434733868,0.06153320132880798,0.31175406269954126,False,False,Not Significant
Q9NQZ2,UTP3,0.5646787485841185,0.7860476639058227,0.8635050425589292,False,False,Not Significant
Q9NR09,BIRC6,2.5308697775212923,0.1818495681923152,0.44155582390206916,False,False,Not Significant
Q9NR12,PDLIM7,2.7330021349026445,0.19754225994795035,0.4435652380088833,False,False,Not Significant
Q9NR30,DDX21,0.5672774463809649,0.07968822296388613,0.3328570021146394,False,False,Not Significant
Q9NR31,SAR1A,0.05009537059717761,0.9455922227485003,0.9674556267426853,False,False,Not Significant
Q9NR56,MBNL1,4.107566601007169,0.04660777297023636,0.31175406269954126,True,False,Exploratory (Raw P < 0.05)
Q9NRP0,OSTC,4.377860850379006,0.06285199093169892,0.31175406269954126,False,False,Not Significant
Q9NRR4,DROSHA,3.445534969291289,0.058059231457773204,0.31175406269954126,False,False,Not Significant
Q9NRW3,APOBEC3C,1.679656954651775,0.398393204853407,0.5789572456910854,False,False,Not Significant
Q9NRZ9,HELLS,5.279163322310657,0.058597410397422084,0.31175406269954126,False,False,Not Significant
Q9NS69,TOMM22,2.7002782602829836,0.45701410447057245,0.6256940643168725,False,False,Not Significant
Q9NSB2;Q9NSB2,KRT84,2.5108884154089317,0.37978627560929784,0.575529253681259,False,False,Not Significant
Q9NSD9,FARSB,0.3295343521100227,0.4256372137077671,0.60089959582273,False,False,Not Significant
Q9NSE4,IARS2,5.652760079361886,0.0014943735379390327,0.05425725460824796,True,False,Exploratory (Raw P < 0.05)
Q9NTJ3,SMC4,3.269709370099717,0.1065215676166868,0.38185959429171773,False,False,Not Significant
Q9NTK5,OLA1,2.2156556298935737,0.2447499194530725,0.49088652400219646,False,False,Not Significant
Q9NUU7,DDX19A,2.1630692809718246,0.2704111640220923,0.5193125737874346,False,False,Not Significant
Q9NV06,DCAF13,2.9901040079560564,0.06095637208793357,0.31175406269954126,False,False,Not Significant
Q9NV56,MRGBP,1.1366856446097109,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9NVH1,DNAJC11,-3.9178050281275727,0.22216962692918935,0.4681431424579347,False,False,Not Significant
Q9NVH2,INTS7,4.852217555103227,0.18236879097264153,0.44155582390206916,False,False,Not Significant
Q9NVN8,GNL3L,2.063290184860866,0.1886581376343535,0.44155582390206916,False,False,Not Significant
Q9NVP1,DDX18,0.2680381284499731,0.2415026645421157,0.4868369215337634,False,False,Not Significant
Q9NVU7,SDAD1,0.2744863434756786,0.7652689238128826,0.8516382868065357,False,False,Not Significant
Q9NW13,RBM28,1.6188625734853934,0.5055048293185314,0.6625945515460564,False,False,Not Significant
Q9NW64,RBM22,2.4063955345932477,0.3101823097303706,0.5588017182928814,False,False,Not Significant
Q9NWB6,ARGLU1,0.6532677656465147,0.3820622543216513,0.575529253681259,False,False,Not Significant
Q9NWH9,SLTM,4.071462443205464,0.22705403484289804,0.4749017922268,False,False,Not Significant
Q9NWT1,PAK1IP1,-0.3250924349092852,0.5817290638169196,0.7196076059500245,False,False,Not Significant
Q9NWT8,AURKAIP1,6.3929684009550805,0.00021303518316884135,0.024420466699204176,True,True,High Confidence (FDR < 0.05)
Q9NX20,MRPL16,3.446211291824495,0.11880133362714111,0.4053558757012815,False,False,Not Significant
Q9NX58,LYAR,0.6696293005363314,0.27011571424655223,0.5193125737874346,False,False,Not Significant
Q9NXF1,TEX10,2.7361908185503316,0.047068558925293824,0.31175406269954126,True,False,Exploratory (Raw P < 0.05)
Q9NXL2,ARHGEF38,0.2961245129308048,0.9049902726188153,0.944337675776155,False,False,Not Significant
Q9NXR7,BABAM2,3.869426217416977,0.06914484862809912,0.3174672444686487,False,False,Not Significant
Q9NY12,GAR1,0.7659522105938787,0.09350705578726248,0.35174980160924874,False,False,Not Significant
Q9NY93,DDX56,0.8615073006063785,0.014582665992659446,0.22155096829571722,False,False,Not Significant
Q9NYL9,TMOD3,0.05338412344385279,0.9875684094146655,0.9906547334063092,False,False,Not Significant
Q9NYV4,CDK12,0.7453650237621066,0.42651051627209,0.6012045230645051,False,False,Not Significant
Q9NYY8,FASTKD2,1.2068058929202157,0.5327444402362611,0.6802219363160917,False,False,Not Significant
Q9NZ01,TECR,0.8965945500699668,0.6278838578589342,0.7496488555887444,False,False,Not Significant
Q9NZH6,IL37,3.993221526019605,0.0439133230577342,0.31175406269954126,True,False,Exploratory (Raw P < 0.05)
Q9NZI8,IGF2BP1,2.6509313834337656,0.007162026699037861,0.1435528988208948,True,False,Exploratory (Raw P < 0.05)
Q9NZJ7,MTCH1,1.300454708165173,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9NZM5,NOP53,3.1923719371563974,0.1825408184451375,0.44155582390206916,False,False,Not Significant
Q9NZT1,CALML5,1.7136513432246394,0.06447410905304153,0.31175406269954126,False,False,Not Significant
Q9P015,MRPL15,2.2049187430927595,0.2012197947024132,0.44729549340442243,False,False,Not Significant
Q9P021,CRIPT,2.1316455006745763,0.34525499952446775,0.575529253681259,False,False,Not Significant
Q9P031,CCDC59,0.6978592019494778,0.403369157894502,0.5828272730394028,False,False,Not Significant
Q9P035,HACD3,1.6550023189569245,0.5100217012641367,0.6637782435570014,False,False,Not Significant
Q9P0M6,MACROH2A2,4.446945697811975,0.12885172408521586,0.4233272420061849,False,False,Not Significant
Q9P0M9,MRPL27,-2.5147722463842195,0.26072271545558223,0.5101768076398799,False,False,Not Significant
Q9P258,RCC2,0.08823368277559673,0.8272987012472415,0.8935583226285995,False,False,Not Significant
Q9P270,SLAIN2,1.094381654669301,0.5773814257902573,0.717798155328362,False,False,Not Significant
Q9P275,USP36,0.8395793702999005,0.3910022189557704,0.575529253681259,False,False,Not Significant
Q9P2D1,CHD7,2.2474143038150762,0.18262881939316455,0.44155582390206916,False,False,Not Significant
Q9P2E9,RRBP1,1.1788745771749713,0.03632939043141721,0.31175406269954126,True,False,Exploratory (Raw P < 0.05)
Q9P2J5,LARS1,0.14399792670375167,0.748789235807428,0.8408291498043758,False,False,Not Significant
Q9UBB5,MBD2,1.6116784135213882,0.3910022189557703,0.575529253681259,False,False,Not Significant
Q9UBE0,SAE1,-0.9072954765091523,0.5992394290328016,0.7297259986072151,False,False,Not Significant
Q9UBF2,COPG2,3.398300471307674,0.18208039754092578,0.44155582390206916,False,False,Not Significant
Q9UBG3,CRNN,2.4234470791288505,0.18593889658222457,0.44155582390206916,False,False,Not Significant
Q9UBM7,DHCR7,2.2487772511310453,0.05236923130011874,0.31175406269954126,False,False,Not Significant
Q9UBQ7,GRHPR,1.2053666796048836,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9UBT2,UBA2,3.8878145708013174,0.05780674178985299,0.31175406269954126,False,False,Not Significant
Q9UBU8,MORF4L1,0.22454579906937155,0.5799218554718838,0.7190624757865038,False,False,Not Significant
Q9UBU9,NXF1,1.4336652635960543,0.3910022189557705,0.575529253681259,False,False,Not Significant
Q9UBV8,PEF1,4.149132259345078,0.06967237892140248,0.3174672444686487,False,False,Not Significant
Q9UBX3,SLC25A10,4.627828632902338,0.03466616005740821,0.31175406269954126,True,False,Exploratory (Raw P < 0.05)
Q9UG63,ABCF2,0.08076280944506298,0.9385431105053118,0.9628959036990792,False,False,Not Significant
Q9UGN5,PARP2,3.2278032164646846,0.182690063734319,0.44155582390206916,False,False,Not Significant
Q9UGY1,NOL12,-0.30574118451741583,0.48767691322434403,0.6502358842991254,False,False,Not Significant
Q9UHA3,RSL24D1,4.3819463784008175,0.06207003678427454,0.31175406269954126,False,False,Not Significant
Q9UHB9,SRP68,-1.124999666826569,0.5338796324997684,0.6810572609186235,False,False,Not Significant
Q9UHD1,CHORDC1,0.4037345611250247,0.24786147664152283,0.4950237671712219,False,False,Not Significant
